63,1478.75,83,1.6520 
62,1476.75,83,0.7906 
63,1480.25,83,1.2799 
61,1437.75,83,0.0000 
63,1488.25,83,2.2140 
65,1534.25,82,0.0500 
65,1542.50,82,8.5633 
77,1829.25,82,16.4541 
86,2029.50,82,6.5709 
85,1546.50,82,4.4682 
85,1545.00,82,2.0895 
84,1519.50,82,0.1519 
82,1479.00,82,1.0679 
79,1424.00,82,0.0000 
76,1354.75,82,0.0000 
74,1332.50,82,0.0000 
71,1291.50,83,1.2313 
69,1243.75,83,1.1187 
67,1213.25,83,0.0000 
66,1197.00,83,0.3990 
63,1147.50,83,0.0000 
60,971.00,84,0.3777 
53,927.75,84,0.3103 
48,1635.00,84,0.0000 
32,1805.00,84,0.0000 
27,1505.25,84,1.3873 
33,1236.50,83,0.0000 
38,1280.25,83,1.7767 
40,1382.00,82,1.5589 
44,1491.00,82,1.2653 
46,1569.25,82,1.0504 
46,1603.75,82,0.8819 
48,1667.75,82,1.0381 
48,1649.75,82,0.5017 
47,1614.25,81,0.8120 
46,1561.75,81,0.0248 
42,1438.00,81,0.0000 
35,1223.50,81,0.7018 
40,1369.50,80,1.9870 
40,1368.75,80,0.0000 
36,1243.25,80,0.0000 
33,1119.25,80,0.0000 
31,1071.50,81,0.0000 
29,910.00,81,0.2491 
16,875.00,81,0.0376 
2,919.75,81,0.2189 
0,766.00,81,0.3397 
0,779.00,82,0.3479 
4,867.50,82,0.2005 
4,913.50,82,0.1906 
0,764.75,82,0.2313 
5,889.50,82,0.1776 
3,923.00,82,0.2094 
0,764.50,82,0.2468 
0,1031.50,82,0.8594 
16,1762.50,82,3.2987 
26,1447.00,82,3.9744 
32,1782.00,82,2.0375 
38,1297.75,82,3.9410 
41,1416.00,82,1.6484 
40,1379.25,82,0.0000 
38,1286.25,82,0.0000 
34,1154.50,83,0.0000 
22,1122.50,83,0.0000 
24,1314.00,83,5.2039 
32,1435.75,83,0.0000 
38,1295.75,83,2.3090 
39,1326.50,83,1.3979 
41,1397.75,84,1.4372 
40,1381.25,84,1.0114 
37,1273.50,84,0.0000 
33,1129.50,83,0.0000 
31,1050.00,83,0.0621 
29,991.25,83,0.0141 
21,1214.75,83,0.0000 
17,932.00,83,1.9951 
17,974.50,83,0.1288 
15,920.00,83,0.1979 
12,912.50,83,0.2316 
5,923.50,83,0.2117 
1,923.25,83,0.2146 
0,840.75,84,0.6509 
0,782.50,84,0.3217 
0,782.50,84,0.3092 
0,781.00,84,0.3286 
0,781.00,84,0.3080 
0,779.50,84,0.3081 
